date,state,State Date,fips,cases,deaths,population,CaseCapita,Pact,Color
2020-05-04,Minnesota,Minnesota43955,27,7234,428,5700670,0.001268974,Midwest,Swing
2020-05-05,Minnesota,Minnesota43956,27,7851,455,5700670,0.001377207,Midwest,Swing
2020-05-06,Minnesota,Minnesota43957,27,8579,485,5700670,0.001504911,Midwest,Swing
2020-05-07,Minnesota,Minnesota43958,27,9364,508,5700670,0.001642614,Midwest,Swing
2020-05-08,Minnesota,Minnesota43959,27,10087,534,5700670,0.001769441,Midwest,Swing
2020-05-09,Minnesota,Minnesota43960,27,10789,558,5700670,0.001892585,Midwest,Swing
2020-05-10,Minnesota,Minnesota43961,27,11270,578,5700670,0.001976961,Midwest,Swing
2020-05-11,Minnesota,Minnesota43962,27,11798,591,5700670,0.002069581,Midwest,Swing
2020-05-12,Minnesota,Minnesota43963,27,12493,614,5700670,0.002191497,Midwest,Swing
2020-05-13,Minnesota,Minnesota43964,27,12916,638,5700670,0.002265699,Midwest,Swing
2020-05-14,Minnesota,Minnesota43965,27,13443,672,5700670,0.002358144,Midwest,Swing
2020-05-15,Minnesota,Minnesota43966,27,14240,692,5700670,0.002497952,Midwest,Swing
2020-05-16,Minnesota,Minnesota43967,27,14969,709,5700670,0.002625832,Midwest,Swing
2020-05-17,Minnesota,Minnesota43968,27,15677,731,5700670,0.002750028,Midwest,Swing
2020-05-18,Minnesota,Minnesota43969,27,16372,740,5700670,0.002871943,Midwest,Swing
2020-05-19,Minnesota,Minnesota43970,27,17038,757,5700670,0.002988771,Midwest,Swing
2020-05-20,Minnesota,Minnesota43971,27,17679,786,5700670,0.003101214,Midwest,Swing
2020-05-21,Minnesota,Minnesota43972,27,18209,818,5700670,0.003194186,Midwest,Swing
2020-05-22,Minnesota,Minnesota43973,27,19014,851,5700670,0.003335397,Midwest,Swing
2020-05-23,Minnesota,Minnesota43974,27,19854,861,5700670,0.003482749,Midwest,Swing
2020-05-24,Minnesota,Minnesota43975,27,20582,878,5700670,0.003610453,Midwest,Swing
2020-05-25,Minnesota,Minnesota43976,27,21324,890,5700670,0.003740613,Midwest,Swing
2020-05-26,Minnesota,Minnesota43977,27,21969,908,5700670,0.003853758,Midwest,Swing
2020-05-27,Minnesota,Minnesota43978,27,22474,942,5700670,0.003942344,Midwest,Swing
2020-05-28,Minnesota,Minnesota43979,27,22957,977,5700670,0.004027071,Midwest,Swing
2020-05-29,Minnesota,Minnesota43980,27,23541,1006,5700670,0.004129515,Midwest,Swing
2020-05-30,Minnesota,Minnesota43981,27,24200,1036,5700670,0.004245115,Midwest,Swing
2020-05-31,Minnesota,Minnesota43982,27,24860,1050,5700670,0.004360891,Midwest,Swing
2020-06-01,Minnesota,Minnesota43983,27,25218,1060,5700670,0.004423691,Midwest,Swing
2020-06-02,Minnesota,Minnesota43984,27,25518,1082,5700670,0.004476316,Midwest,Swing
2020-06-03,Minnesota,Minnesota43985,27,25881,1097,5700670,0.004539993,Midwest,Swing
2020-06-04,Minnesota,Minnesota43986,27,26284,1126,5700670,0.004610686,Midwest,Swing
2020-06-05,Minnesota,Minnesota43987,27,26991,1159,5700670,0.004734707,Midwest,Swing
2020-06-06,Minnesota,Minnesota43988,27,27512,1181,5700670,0.004826099,Midwest,Swing
2020-06-07,Minnesota,Minnesota43989,27,27897,1197,5700670,0.004893635,Midwest,Swing
2020-06-08,Minnesota,Minnesota43990,27,28235,1208,5700670,0.004952927,Midwest,Swing
2020-06-09,Minnesota,Minnesota43991,27,28534,1228,5700670,0.005005377,Midwest,Swing
2020-06-10,Minnesota,Minnesota43992,27,28900,1267,5700670,0.00506958,Midwest,Swing
2020-06-11,Minnesota,Minnesota43993,27,29347,1280,5700670,0.005147991,Midwest,Swing
2020-06-12,Minnesota,Minnesota43994,27,29826,1305,5700670,0.005232017,Midwest,Swing
2020-06-13,Minnesota,Minnesota43995,27,30203,1314,5700670,0.005298149,Midwest,Swing
2020-06-14,Minnesota,Minnesota43996,27,30502,1329,5700670,0.005350599,Midwest,Swing
2020-06-15,Minnesota,Minnesota43997,27,30724,1335,5700670,0.005389542,Midwest,Swing
2020-06-16,Minnesota,Minnesota43998,27,30913,1344,5700670,0.005422696,Midwest,Swing
2020-06-17,Minnesota,Minnesota43999,27,31328,1357,5700670,0.005495494,Midwest,Swing
2020-06-18,Minnesota,Minnesota44000,27,31707,1376,5700670,0.005561978,Midwest,Swing
2020-06-19,Minnesota,Minnesota44001,27,32063,1393,5700670,0.005624427,Midwest,Swing
2020-06-20,Minnesota,Minnesota44002,27,32499,1404,5700670,0.005700909,Midwest,Swing
2020-06-21,Minnesota,Minnesota44003,27,32952,1412,5700670,0.005780373,Midwest,Swing
2020-06-22,Minnesota,Minnesota44004,27,33259,1416,5700670,0.005834227,Midwest,Swing
2020-06-23,Minnesota,Minnesota44005,27,33501,1425,5700670,0.005876678,Midwest,Swing
2020-06-24,Minnesota,Minnesota44006,27,33798,1432,5700670,0.005928777,Midwest,Swing
2020-06-25,Minnesota,Minnesota44007,27,34158,1441,5700670,0.005991927,Midwest,Swing
2020-06-26,Minnesota,Minnesota44008,27,34651,1446,5700670,0.006078408,Midwest,Swing
2020-06-27,Minnesota,Minnesota44009,27,35068,1452,5700670,0.006151558,Midwest,Swing
2020-06-28,Minnesota,Minnesota44010,27,35584,1460,5700670,0.006242073,Midwest,Swing
2020-06-29,Minnesota,Minnesota44011,27,35896,1470,5700670,0.006296804,Midwest,Swing
2020-06-30,Minnesota,Minnesota44012,27,36338,1476,5700670,0.006374338,Midwest,Swing
2020-07-01,Minnesota,Minnesota44013,27,36753,1482,5700670,0.006447137,Midwest,Swing
2020-07-02,Minnesota,Minnesota44014,27,37247,1495,5700670,0.006533793,Midwest,Swing
2020-07-03,Minnesota,Minnesota44015,27,37661,1503,5700670,0.006606416,Midwest,Swing
2020-07-04,Minnesota,Minnesota44016,27,37661,1503,5700670,0.006606416,Midwest,Swing
2020-07-05,Minnesota,Minnesota44017,27,38173,1508,5700670,0.00669623,Midwest,Swing
2020-07-06,Minnesota,Minnesota44018,27,38606,1511,5700670,0.006772186,Midwest,Swing
2020-07-07,Minnesota,Minnesota44019,27,39170,1514,5700670,0.006871122,Midwest,Swing
2020-07-08,Minnesota,Minnesota44020,27,39627,1523,5700670,0.006951288,Midwest,Swing
2020-07-09,Minnesota,Minnesota44021,27,40201,1528,5700670,0.007051978,Midwest,Swing
2020-07-10,Minnesota,Minnesota44022,27,40805,1533,5700670,0.007157931,Midwest,Swing
2020-07-11,Minnesota,Minnesota44023,27,41609,1537,5700670,0.007298967,Midwest,Swing
2020-07-12,Minnesota,Minnesota44024,27,42319,1540,5700670,0.007423513,Midwest,Swing
2020-07-13,Minnesota,Minnesota44025,27,42810,1542,5700670,0.007509644,Midwest,Swing
2020-07-14,Minnesota,Minnesota44026,27,43208,1548,5700670,0.00757946,Midwest,Swing
2020-07-15,Minnesota,Minnesota44027,27,43782,1558,5700670,0.00768015,Midwest,Swing
2020-07-16,Minnesota,Minnesota44028,27,44387,1566,5700670,0.007786278,Midwest,Swing
2020-07-17,Minnesota,Minnesota44029,27,45053,1573,5700670,0.007903106,Midwest,Swing
2020-07-18,Minnesota,Minnesota44030,27,45510,1578,5700670,0.007983272,Midwest,Swing
2020-07-19,Minnesota,Minnesota44031,27,46244,1581,5700670,0.008112029,Midwest,Swing
2020-07-20,Minnesota,Minnesota44032,27,47147,1585,5700670,0.008270431,Midwest,Swing
2020-07-21,Minnesota,Minnesota44033,27,47497,1588,5700670,0.008331828,Midwest,Swing
2020-07-22,Minnesota,Minnesota44034,27,48001,1592,5700670,0.008420238,Midwest,Swing
2020-07-23,Minnesota,Minnesota44035,27,48761,1601,5700670,0.008553556,Midwest,Swing
2020-07-24,Minnesota,Minnesota44036,27,49528,1606,5700670,0.008688102,Midwest,Swing
2020-07-25,Minnesota,Minnesota44037,27,50331,1611,5700670,0.008828962,Midwest,Swing
2020-07-26,Minnesota,Minnesota44038,27,51193,1614,5700670,0.008980173,Midwest,Swing
2020-07-27,Minnesota,Minnesota44039,27,51843,1616,5700670,0.009094194,Midwest,Swing
2020-07-28,Minnesota,Minnesota44040,27,52321,1620,5700670,0.009178044,Midwest,Swing
2020-07-29,Minnesota,Minnesota44041,27,52987,1629,5700670,0.009294872,Midwest,Swing
2020-07-30,Minnesota,Minnesota44042,27,53732,1634,5700670,0.009425559,Midwest,Swing
2020-07-31,Minnesota,Minnesota44043,27,54503,1640,5700670,0.009560806,Midwest,Swing
2020-08-01,Minnesota,Minnesota44044,27,55228,1646,5700670,0.009687984,Midwest,Swing
2020-08-02,Minnesota,Minnesota44045,27,55987,1654,5700670,0.009821126,Midwest,Swing
2020-08-03,Minnesota,Minnesota44046,27,56600,1656,5700670,0.009928658,Midwest,Swing
2020-08-04,Minnesota,Minnesota44047,27,57202,1660,5700670,0.010034259,Midwest,Swing
2020-08-05,Minnesota,Minnesota44048,27,57820,1670,5700670,0.010142667,Midwest,Swing
2020-08-06,Minnesota,Minnesota44049,27,58681,1677,5700670,0.010293702,Midwest,Swing
2020-08-07,Minnesota,Minnesota44050,27,59226,1681,5700670,0.010389305,Midwest,Swing
2020-08-08,Minnesota,Minnesota44051,27,60142,1689,5700670,0.010549988,Midwest,Swing
2020-03-11,Mississippi,Mississippi43901,28,1,0,2989260,3.35E-07,NA,Republican
2020-03-12,Mississippi,Mississippi43902,28,1,0,2989260,3.35E-07,NA,Republican
2020-03-13,Mississippi,Mississippi43903,28,6,0,2989260,2.01E-06,NA,Republican
2020-03-14,Mississippi,Mississippi43904,28,6,0,2989260,2.01E-06,NA,Republican
2020-03-15,Mississippi,Mississippi43905,28,10,0,2989260,3.35E-06,NA,Republican
2020-03-16,Mississippi,Mississippi43906,28,12,0,2989260,4.01E-06,NA,Republican
2020-03-17,Mississippi,Mississippi43907,28,21,0,2989260,7.03E-06,NA,Republican
2020-03-18,Mississippi,Mississippi43908,28,34,0,2989260,1.14E-05,NA,Republican
2020-03-19,Mississippi,Mississippi43909,28,50,1,2989260,1.67E-05,NA,Republican
2020-03-20,Mississippi,Mississippi43910,28,80,1,2989260,2.68E-05,NA,Republican
2020-03-21,Mississippi,Mississippi43911,28,140,1,2989260,4.68E-05,NA,Republican
2020-03-22,Mississippi,Mississippi43912,28,207,1,2989260,6.92E-05,NA,Republican
2020-03-23,Mississippi,Mississippi43913,28,249,1,2989260,8.33E-05,NA,Republican
2020-03-24,Mississippi,Mississippi43914,28,320,1,2989260,0.00010705,NA,Republican
2020-03-25,Mississippi,Mississippi43915,28,376,5,2989260,0.000125784,NA,Republican
2020-03-26,Mississippi,Mississippi43916,28,486,6,2989260,0.000162582,NA,Republican
2020-03-27,Mississippi,Mississippi43917,28,579,8,2989260,0.000193693,NA,Republican
2020-03-28,Mississippi,Mississippi43918,28,669,13,2989260,0.000223801,NA,Republican
2020-03-29,Mississippi,Mississippi43919,28,759,14,2989260,0.000253909,NA,Republican
2020-03-30,Mississippi,Mississippi43920,28,848,16,2989260,0.000283682,NA,Republican
2020-03-31,Mississippi,Mississippi43921,28,937,20,2989260,0.000313456,NA,Republican
2020-04-01,Mississippi,Mississippi43922,28,1073,22,2989260,0.000358952,NA,Republican
2020-04-02,Mississippi,Mississippi43923,28,1177,26,2989260,0.000393743,NA,Republican
2020-04-03,Mississippi,Mississippi43924,28,1358,29,2989260,0.000454293,NA,Republican
2020-04-04,Mississippi,Mississippi43925,28,1455,35,2989260,0.000486743,NA,Republican
2020-04-05,Mississippi,Mississippi43926,28,1638,43,2989260,0.000547962,NA,Republican
2020-04-06,Mississippi,Mississippi43927,28,1738,51,2989260,0.000581415,NA,Republican
2020-04-07,Mississippi,Mississippi43928,28,1915,59,2989260,0.000640627,NA,Republican
2020-04-08,Mississippi,Mississippi43929,28,2003,67,2989260,0.000670066,NA,Republican
2020-04-09,Mississippi,Mississippi43930,28,2260,76,2989260,0.00075604,NA,Republican
2020-04-10,Mississippi,Mississippi43931,28,2469,82,2989260,0.000825957,NA,Republican
2020-04-11,Mississippi,Mississippi43932,28,2642,93,2989260,0.000883831,NA,Republican
2020-04-12,Mississippi,Mississippi43933,28,2781,96,2989260,0.000930331,NA,Republican
2020-04-13,Mississippi,Mississippi43934,28,2942,98,2989260,0.00098419,NA,Republican
2020-04-14,Mississippi,Mississippi43935,28,3087,111,2989260,0.001032697,NA,Republican
2020-04-15,Mississippi,Mississippi43936,28,3360,122,2989260,0.001124024,NA,Republican
2020-04-16,Mississippi,Mississippi43937,28,3624,129,2989260,0.00121234,NA,Republican
2020-04-17,Mississippi,Mississippi43938,28,3793,140,2989260,0.001268876,NA,Republican
2020-04-18,Mississippi,Mississippi43939,28,3974,152,2989260,0.001329426,NA,Republican
2020-04-19,Mississippi,Mississippi43940,28,4274,159,2989260,0.001429785,NA,Republican
2020-04-20,Mississippi,Mississippi43941,28,4512,169,2989260,0.001509404,NA,Republican
2020-04-21,Mississippi,Mississippi43942,28,4716,183,2989260,0.001577648,NA,Republican
2020-04-22,Mississippi,Mississippi43943,28,4894,193,2989260,0.001637194,NA,Republican
2020-04-23,Mississippi,Mississippi43944,28,5153,201,2989260,0.001723838,NA,Republican
2020-04-24,Mississippi,Mississippi43945,28,5434,209,2989260,0.001817841,NA,Republican
2020-04-25,Mississippi,Mississippi43946,28,5718,221,2989260,0.001912848,NA,Republican
2020-04-26,Mississippi,Mississippi43947,28,5911,227,2989260,0.001977412,NA,Republican
2020-04-27,Mississippi,Mississippi43948,28,6094,229,2989260,0.002038632,NA,Republican
2020-04-28,Mississippi,Mississippi43949,28,6342,239,2989260,0.002121595,NA,Republican
2020-04-29,Mississippi,Mississippi43950,28,6569,250,2989260,0.002197534,NA,Republican
2020-04-30,Mississippi,Mississippi43951,28,6815,261,2989260,0.002279828,NA,Republican
2020-05-01,Mississippi,Mississippi43952,28,7212,281,2989260,0.002412637,NA,Republican
2020-05-02,Mississippi,Mississippi43953,28,7441,291,2989260,0.002489245,NA,Republican
2020-05-03,Mississippi,Mississippi43954,28,7550,303,2989260,0.002525709,NA,Republican
2020-05-04,Mississippi,Mississippi43955,28,7877,310,2989260,0.0026351,NA,Republican
2020-05-05,Mississippi,Mississippi43956,28,8207,342,2989260,0.002745496,NA,Republican
2020-05-06,Mississippi,Mississippi43957,28,8424,374,2989260,0.002818089,NA,Republican
2020-05-07,Mississippi,Mississippi43958,28,8686,396,2989260,0.002905736,NA,Republican
2020-05-08,Mississippi,Mississippi43959,28,9090,409,2989260,0.003040886,NA,Republican
2020-05-09,Mississippi,Mississippi43960,28,9378,421,2989260,0.003137231,NA,Republican
2020-05-10,Mississippi,Mississippi43961,28,9501,430,2989260,0.003178379,NA,Republican
2020-05-11,Mississippi,Mississippi43962,28,9674,435,2989260,0.003236252,NA,Republican
2020-05-12,Mississippi,Mississippi43963,28,9908,457,2989260,0.003314533,NA,Republican
2020-05-13,Mississippi,Mississippi43964,28,10090,465,2989260,0.003375417,NA,Republican
2020-05-14,Mississippi,Mississippi43965,28,10483,480,2989260,0.003506888,NA,Republican
2020-05-15,Mississippi,Mississippi43966,28,10801,493,2989260,0.003613269,NA,Republican
2020-05-16,Mississippi,Mississippi43967,28,11123,510,2989260,0.003720988,NA,Republican
2020-05-17,Mississippi,Mississippi43968,28,11296,521,2989260,0.003778862,NA,Republican
2020-05-18,Mississippi,Mississippi43969,28,11432,528,2989260,0.003824358,NA,Republican
2020-05-19,Mississippi,Mississippi43970,28,11704,554,2989260,0.00391535,NA,Republican
2020-05-20,Mississippi,Mississippi43971,28,11967,570,2989260,0.004003332,NA,Republican
2020-05-21,Mississippi,Mississippi43972,28,12222,580,2989260,0.004088637,NA,Republican
2020-05-22,Mississippi,Mississippi43973,28,12624,596,2989260,0.004223119,NA,Republican
2020-05-23,Mississippi,Mississippi43974,28,13005,616,2989260,0.004350575,NA,Republican
2020-05-24,Mississippi,Mississippi43975,28,13252,625,2989260,0.004433204,NA,Republican
2020-05-25,Mississippi,Mississippi43976,28,13458,635,2989260,0.004502118,NA,Republican
2020-05-26,Mississippi,Mississippi43977,28,13731,652,2989260,0.004593445,NA,Republican
2020-05-27,Mississippi,Mississippi43978,28,14044,670,2989260,0.004698153,NA,Republican
2020-05-28,Mississippi,Mississippi43979,28,14372,693,2989260,0.004807879,NA,Republican
2020-05-29,Mississippi,Mississippi43980,28,14790,710,2989260,0.004947713,NA,Republican
2020-05-30,Mississippi,Mississippi43981,28,15229,723,2989260,0.005094572,NA,Republican
2020-05-31,Mississippi,Mississippi43982,28,15501,734,2989260,0.005185564,NA,Republican
2020-06-01,Mississippi,Mississippi43983,28,15752,739,2989260,0.005269532,NA,Republican
2020-06-02,Mississippi,Mississippi43984,28,16020,767,2989260,0.005359186,NA,Republican
2020-06-03,Mississippi,Mississippi43985,28,16322,782,2989260,0.005460214,NA,Republican
2020-06-04,Mississippi,Mississippi43986,28,16560,794,2989260,0.005539833,NA,Republican
2020-06-05,Mississippi,Mississippi43987,28,16769,803,2989260,0.00560975,NA,Republican
2020-06-06,Mississippi,Mississippi43988,28,17034,811,2989260,0.0056984,NA,Republican
2020-06-07,Mississippi,Mississippi43989,28,17270,817,2989260,0.00577735,NA,Republican
2020-06-08,Mississippi,Mississippi43990,28,17768,837,2989260,0.005943946,NA,Republican
2020-06-09,Mississippi,Mississippi43991,28,18109,847,2989260,0.006058021,NA,Republican
2020-06-10,Mississippi,Mississippi43992,28,18483,868,2989260,0.006183136,NA,Republican
2020-06-11,Mississippi,Mississippi43993,28,18483,868,2989260,0.006183136,NA,Republican
2020-06-12,Mississippi,Mississippi43994,28,19091,881,2989260,0.00638653,NA,Republican
2020-06-13,Mississippi,Mississippi43995,28,19348,889,2989260,0.006472505,NA,Republican
2020-06-14,Mississippi,Mississippi43996,28,19516,891,2989260,0.006528706,NA,Republican
2020-06-15,Mississippi,Mississippi43997,28,19799,895,2989260,0.006623378,NA,Republican
2020-06-16,Mississippi,Mississippi43998,28,20152,915,2989260,0.006741468,NA,Republican
2020-06-17,Mississippi,Mississippi43999,28,20641,938,2989260,0.006905053,NA,Republican
2020-06-18,Mississippi,Mississippi44000,28,21022,943,2989260,0.00703251,NA,Republican
2020-06-19,Mississippi,Mississippi44001,28,21022,943,2989260,0.00703251,NA,Republican
2020-06-20,Mississippi,Mississippi44002,28,21022,943,2989260,0.00703251,NA,Republican
2020-06-21,Mississippi,Mississippi44003,28,21022,943,2989260,0.00703251,NA,Republican
2020-06-22,Mississippi,Mississippi44004,28,22287,978,2989260,0.007455691,NA,Republican
2020-06-23,Mississippi,Mississippi44005,28,22898,989,2989260,0.00766009,NA,Republican
2020-06-24,Mississippi,Mississippi44006,28,23424,1011,2989260,0.007836053,NA,Republican
2020-06-25,Mississippi,Mississippi44007,28,24516,1016,2989260,0.008201361,NA,Republican
2020-06-26,Mississippi,Mississippi44008,28,25066,1022,2989260,0.008385353,NA,Republican
2020-06-27,Mississippi,Mississippi44009,28,25531,1035,2989260,0.00854091,NA,Republican
2020-06-28,Mississippi,Mississippi44010,28,25899,1039,2989260,0.008664017,NA,Republican
2020-06-29,Mississippi,Mississippi44011,28,26568,1059,2989260,0.008887818,NA,Republican
2020-06-30,Mississippi,Mississippi44012,28,27248,1073,2989260,0.009115299,NA,Republican
2020-07-01,Mississippi,Mississippi44013,28,27900,1082,2989260,0.009333414,NA,Republican
2020-07-02,Mississippi,Mississippi44014,28,28770,1092,2989260,0.009624456,NA,Republican
2020-07-03,Mississippi,Mississippi44015,28,29684,1103,2989260,0.009930217,NA,Republican
2020-07-04,Mississippi,Mississippi44016,28,30674,1107,2989260,0.010261402,NA,Republican
2020-07-05,Mississippi,Mississippi44017,28,30900,1111,2989260,0.010337006,NA,Republican
2020-07-06,Mississippi,Mississippi44018,28,31257,1114,2989260,0.010456434,NA,Republican
2020-07-07,Mississippi,Mississippi44019,28,32214,1158,2989260,0.01077658,NA,Republican
2020-07-08,Mississippi,Mississippi44020,28,32888,1188,2989260,0.011002054,NA,Republican
2020-07-09,Mississippi,Mississippi44021,28,33591,1204,2989260,0.011237229,NA,Republican
2020-07-10,Mississippi,Mississippi44022,28,34622,1215,2989260,0.011582131,NA,Republican
2020-07-11,Mississippi,Mississippi44023,28,35419,1230,2989260,0.011848752,NA,Republican
2020-07-12,Mississippi,Mississippi44024,28,36287,1249,2989260,0.012139125,NA,Republican
2020-07-13,Mississippi,Mississippi44025,28,36680,1250,2989260,0.012270595,NA,Republican
2020-07-14,Mississippi,Mississippi44026,28,37542,1272,2989260,0.012558961,NA,Republican
2020-07-15,Mississippi,Mississippi44027,28,38567,1290,2989260,0.012901855,NA,Republican
2020-07-16,Mississippi,Mississippi44028,28,39797,1308,2989260,0.013313328,NA,Republican
2020-07-17,Mississippi,Mississippi44029,28,40829,1332,2989260,0.013658564,NA,Republican
2020-07-18,Mississippi,Mississippi44030,28,41846,1346,2989260,0.013998782,NA,Republican
2020-07-19,Mississippi,Mississippi44031,28,42638,1355,2989260,0.014263731,NA,Republican
